t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1,cft0,cft1,pee0,pee1
27.6607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0343366,0.0178326,102.723,102.672
27.7408,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0339706,0.0136382,102.723,102.672
27.8208,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0338378,0.0253377,102.723,102.672
27.9007,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0367696,0.0191311,102.723,102.672
27.9808,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0364005,0.0172046,102.723,102.672
28.0608,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0320312,0.0198997,102.723,102.672
28.1407,-0,0,-0,0.00057876,0.118117,0,0.0107379,0,0.0388458,0.019105,102.723,102.672
28.2207,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0362491,0.0227596,102.723,102.672
28.3007,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0380657,0.023622,102.723,102.672
28.3807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0378682,0.024779,102.723,102.672
28.4607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0376563,0.0263059,102.723,102.672
28.5408,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.043359,0.0231084,102.723,102.672
28.6207,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0409512,0.0267955,102.723,102.672
28.7008,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0453652,0.0295466,102.723,102.672
28.7807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0489183,0.0297658,102.723,102.672
28.8607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0414729,0.0335261,102.723,102.672
28.9407,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0478017,0.0284781,102.723,102.672
29.0208,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0494571,0.0346699,102.723,102.672
29.1007,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0453542,0.0358329,102.723,102.672
29.1807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0491935,0.0303809,102.723,102.672
29.2607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0467868,0.0363456,102.723,102.672
29.3406,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0470106,0.0301496,102.723,102.672
29.4207,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0485592,0.0323883,102.723,102.672
29.5008,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0472123,0.0347131,102.723,102.672
29.5807,-0,0,-0,0.00057876,0.111981,0,0.0107379,0,0.0479375,0.0283019,102.723,102.672
29.6607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.044643,0.032311,102.723,102.672
29.7406,-0,0,-0,0.00057876,0.111981,0,0.0107379,0,0.0432782,0.0267021,102.723,102.672
29.8207,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0459891,0.0268514,102.723,102.672
29.9007,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.039128,0.0280891,102.723,102.672
29.9807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0400375,0.0234947,102.723,102.672
30.0607,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0411582,0.0257876,102.723,102.672
30.1407,-0,0,-0,0.00057876,0.111981,0,0.0107379,0,0.037229,0.0273679,102.723,102.672
30.2206,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0432897,0.0238537,102.723,102.672
30.3007,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.037027,0.0247184,102.723,102.672
30.3807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0384187,0.0210476,102.723,102.672
30.4606,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0366333,0.0211896,102.723,102.672
30.5406,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0334365,0.0209045,102.723,102.672
30.6206,-0,0,-0,0.00057876,0.110447,0,0.0107379,0,0.0351141,0.0156844,102.723,102.672
30.7006,-0,0,-0,0.00057876,0.110447,0,0.0107379,0.049484,0.0338231,0.0234307,102.723,102.672
30.7807,-0,0,-0,0.00057876,0.110447,0,0.0107379,0.169577,0.0321559,0.017,102.723,102.672
30.8606,-0,0,-0,0.00057876,0.110447,0,0.0184078,0.267387,0.0336006,0.0151658,102.723,102.672
30.9406,-0,0,-0,0.0159159,0.118117,0,0.0199418,0.366934,0.0316702,0.0231084,102.723,101.324
31.0207,-0,0,-0,0.0717662,0.110447,0,0.0199418,0.426257,0.0308869,0.01,102.723,96.4147
31.1006,-0,0,-0,0.161185,0.110447,0,0.0199418,0.449407,0.0326956,0.019105,102.723,88.555
31.1807,-0,0,-0,0.265361,0.111981,0,0.0199418,0.459825,0.0298831,0.0160935,102.723,79.398
31.2607,-0,0,-0,0.363751,0.111981,0,0.0199418,0.449986,0.0318434,0.311543,102.723,70.7498
31.3406,-0,0,-0,0.360278,0.110447,0,0.0122718,0.441883,0.0277489,0.571114,102.723,71.055
31.4206,-0,0,-0,0.352175,0.110447,0,0.0199418,0.438121,0.0267208,0.274645,102.723,71.7672
31.5006,-0,0,-0,0.34523,0.110447,0,0.0199418,0.449697,0.0286182,0.165532,102.723,72.3777
31.5806,-0,0,-0,0.340311,0.110447,0,0.0199418,0.449986,0.027,0.0516333,102.723,72.8101
31.6606,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0305941,0.0575934,102.723,72.7592
31.7406,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0278568,0.0604152,102.723,72.7592
31.8207,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0281603,0.0595399,102.723,72.7592
31.9006,-0,0,-0,0.34089,0.111981,0,0.0199418,0.449986,0.0297658,0.0598916,102.723,72.7592
31.9806,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0260192,0.062554,102.723,72.7592
32.0606,-0,0,-0,0.34089,0.111981,0,0.0199418,0.449986,0.0278209,0.0608194,102.723,72.7592
32.1406,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0260192,0.0603573,102.723,72.7592
32.2206,-0,0,-0,0.34089,0.110447,0,0.0276117,0.449986,0.0259422,0.0619112,102.723,72.7592
32.3006,-0,0,-0,0.34089,0.110447,0,0.0199418,0.458378,0.0283725,0.0608769,102.723,72.7592
32.3806,-0,0,-0,0.34089,0.110447,0,0.0199418,0.449986,0.0275862,0.0621048,102.723,72.7592
32.4606,-0,0,-0,0.34089,0.110447,0,0.0122718,0.459825,0.0273861,0.0621289,102.723,72.7592
32.5406,-0,0,-0,0.34089,0.110447,0,0.0107379,0.466481,0.0284605,0.0610655,102.723,72.7592
32.6206,-0,0,-0,0.34089,0.110447,0,0.0107379,0.469664,0.027,0.0621128,102.723,72.7592
32.7005,-0,0,-0,0.34089,0.110447,0,0.0107379,0.469953,0.0257876,0.062562,102.723,72.7592
32.7805,-0,0,-0,0.34089,0.110447,0,0.0107379,0.479503,0.027,0.063206,102.723,72.7592
32.8606,-0,0,-0,0.34089,0.110447,0,0.0107379,0.480081,0.0257876,0.0645058,102.723,72.7592
32.9406,-0,0,-0,0.34089,0.110447,0,0.0107379,0.480081,0.0269258,0.0644205,102.723,72.7592
33.0206,-0,0,-0,0.34089,0.110447,0,0.0107379,0.480081,0.0262488,0.0666483,102.723,72.7592
33.1006,-0,0,-0,0.341179,0.110447,0,0.00920388,0.480081,0.0254951,0.065681,102.723,72.7338
33.1805,-0,0,-0,0.34089,0.110447,0,0.0107379,0.480081,0.0264386,0.066053,102.723,72.7592
33.2606,-0,0,-0,0.34089,0.111981,0,0.0107379,0.480081,0.0243721,0.0670895,102.723,72.7592
33.3405,-0,0,-0,0.341179,0.111981,0,0.0107379,0.480081,0.0260192,0.0667158,102.723,72.7338
33.4206,-0,0,-0,0.341179,0.110447,0,0.0107379,0.488184,0.0272397,0.0649538,102.723,72.7338
33.5006,-0,0,-0,0.34089,0.118117,0,0.0107379,0.482107,0.0269072,0.067,102.723,72.7592
33.5806,-0,0,-0,0.34089,0.110447,0,0.00920388,0.470532,0.0241247,0.0677864,102.723,72.7592
33.6606,-0,0,-0,0.341179,0.110447,0,0.0107379,0.470243,0.0262488,0.0650308,102.723,72.7338
33.7406,-0,0,-0,0.341179,0.110447,0,0.0107379,0.469953,0.0243516,0.0678307,102.723,72.7338
33.8205,-0,0,-0,0.341179,0.118117,0,0.0107379,0.489342,0.0261151,0.066106,102.723,72.7338
33.9005,-0,0,-0,0.341179,0.111981,0,0.0107379,0.48992,0.0295804,0.0632455,102.723,72.7338
33.9805,-0,0,-0,0.341179,0.110447,0,0.0107379,0.48992,0.027037,0.0628092,102.723,72.7338
34.0605,-0,0,-0,0.341179,0.110447,0,0.0107379,0.48992,0.0305941,0.0627455,102.723,72.7338
34.1405,-0,0,-0,0.341179,0.110447,0,0.0107379,0.48992,0.0286705,0.062562,102.723,72.7338
34.2206,-0,0,-0,0.341179,0.110447,0,0.0107379,0.48992,0.0333167,0.0556597,102.723,72.7338
34.3006,-0,0,-0,0.341179,0.110447,0,0.0107379,0.498023,0.0327567,0.0597829,102.723,72.7338
34.3806,-0,0,-0,0.341179,0.111981,0,0.00920388,0.500049,0.0304302,0.0593717,102.723,72.7338
34.4606,-0,0,-0,0.341179,0.110447,0,0.0122718,0.500049,0.0367831,0.0514587,102.723,72.7338
34.5405,-0,0,-0,0.34089,0.110447,0,0.0122718,0.509598,0.0309516,0.0584893,102.723,72.7592
34.6205,-0,0,-0,0.341179,0.110447,0,0.00920388,0.509888,0.0339706,0.0545802,102.723,72.7338
34.7005,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0361939,0.0547083,102.723,72.7338
34.7805,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0358608,0.0565509,102.723,72.7338
34.8605,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0376298,0.0494975,102.723,72.7338
34.9406,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0391663,0.0497695,102.723,72.7338
35.0205,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0347994,0.0537122,102.723,72.7338
35.1004,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0416653,0.0504678,102.723,72.7338
35.1805,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0406325,0.0466262,102.723,72.7338
35.2605,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0350714,0.0497795,102.723,72.7338
35.3405,-0,0,-0,0.341179,0.111981,0,0.00153398,0.509888,0.0459783,0.0442267,102.723,72.7338
35.4205,-0,0,-0,0.341179,0.110447,0,0.00920388,0.509888,0.0431509,0.0462817,102.723,72.7338
35.5005,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0478435,0.0422493,102.723,72.7338
35.5805,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0478435,0.0431856,102.723,72.7338
35.6605,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0428719,0.0467547,102.723,72.7338
35.7405,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0520096,0.035,102.723,72.7338
35.8205,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0452659,0.0438748,102.723,72.7338
35.9005,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0506952,0.0365923,102.723,72.7338
35.9804,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0525833,0.0387943,102.723,72.7338
36.0605,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0462385,0.041,102.723,72.7338
36.1405,-0,0,-0,0.341179,0.110447,0,0.00153398,0.509888,0.0529623,0.0374566,102.723,72.7338
36.2205,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0446542,0.0440227,102.723,72.7338
36.3005,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0478017,0.0420238,102.723,72.7338
36.3804,-0,0,-0,0.341179,0.11965,0,0.0107379,0.509888,0.0498096,0.0431393,102.723,72.7338
36.4604,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0433359,0.0470744,102.723,72.7338
36.5405,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0437493,0.0456399,102.723,72.7338
36.6204,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0417253,0.050319,102.723,72.7338
36.7004,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0409268,0.0467868,102.723,72.7338
36.7804,-0,0,-0,0.341179,0.110447,0,0.0076699,0.509888,0.0435546,0.0480208,102.723,72.7338
36.8604,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0393192,0.053619,102.723,72.7338
36.9404,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0400125,0.0504678,102.723,72.7338
37.0204,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.041821,0.0511762,102.723,72.7338
37.1004,-0,0,-0,0.341179,0.118117,0,0.00153398,0.509888,0.0342637,0.056356,102.723,72.7338
37.1804,-0,0,-0,0.341179,0.110447,0,0.00920388,0.509888,0.0398246,0.0527352,102.723,72.7338
37.2604,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0346554,0.057463,102.723,72.7338
37.3404,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0328634,0.0572101,102.723,72.7338
37.4204,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0361801,0.0579051,102.723,72.7338
37.5005,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.030282,0.0605392,102.723,72.7338
37.5804,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.032573,0.0553986,102.723,72.7338
37.6604,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0318434,0.0604152,102.723,72.7338
37.7404,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0305123,0.0610819,102.723,72.7338
37.8204,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0339559,0.0603158,102.723,72.7338
37.9004,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0311127,0.0637338,102.723,72.7338
37.9804,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0290861,0.0629285,102.723,72.7338
38.0605,-0,0,-0,0.341179,0.110447,0,0.00153398,0.509888,0.0285832,0.0653299,102.723,72.7338
38.1403,-0,0,-0,0.341179,0.110447,0,0.00920388,0.509888,0.0276043,0.0671937,102.723,72.7338
38.2204,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0283725,0.0653758,102.723,72.7338
38.3004,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0294788,0.0656201,102.723,72.7338
38.3804,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0264764,0.0654676,102.723,72.7338
38.4603,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0284429,0.0666483,102.723,72.7338
38.5403,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0285832,0.0666333,102.723,72.7338
38.6204,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0275862,0.0664906,102.723,72.7338
38.7004,-0,0,-0,0.341179,0.110447,0,0.00153398,0.509888,0.0279464,0.0670746,102.723,72.7338
38.7803,-0,0,-0,0.341179,0.110447,0,0.00920388,0.509888,0.025671,0.0679485,102.723,72.7338
38.8603,-0,0,-0,0.341179,0.110447,0,0.0122718,0.509888,0.0286531,0.0655286,102.723,72.7338
38.9403,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0255147,0.0686003,102.723,72.7338
39.0203,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0265707,0.0679264,102.723,72.7338
39.1003,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0274955,0.0670522,102.723,72.7338
39.1803,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0263059,0.0695773,102.723,72.7338
39.2604,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.027,0.0674537,102.723,72.7338
39.3404,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0252389,0.0689565,102.723,72.7338
39.4203,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.025671,0.0682715,102.723,72.7338
39.5004,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0263249,0.069347,102.723,72.7338
39.5804,-0,0,-0,0.341179,0.111981,0,0.0107379,0.509888,0.0257294,0.0695342,102.723,72.7338
39.6604,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0248596,0.0699214,102.723,72.7338
39.7404,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.025807,0.067838,102.723,72.7338
39.8203,-0,0,-0,0.341179,0.118117,0,0.0107379,0.509888,0.0245357,0.0694982,102.723,72.7338
39.9003,-0,0,-0,0.341179,0.11965,0,0.0122718,0.509888,0.0257876,0.0682715,102.723,72.7338
39.9804,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0274773,0.0688912,102.723,72.7338
40.0603,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0254755,0.0702211,102.723,72.7338
40.1403,-0,0,-0,0.341179,0.110447,0,0.0122718,0.509888,0.0284253,0.0681909,102.723,72.7338
40.2204,-0,0,-0,0.341179,0.118117,0,0.0199418,0.509888,0.024779,0.0712811,102.723,72.7338
40.3003,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0248596,0.0691448,102.723,72.7338
40.3803,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0243516,0.0689202,102.723,72.7338
40.4603,-0,0,-0,0.341179,0.110447,0,0.0107379,0.509888,0.0228692,0.0714073,102.723,72.7338
40.5403,-0,0,-0,0.341179,0.11965,0,0.0107379,0.509888,0.0295804,0.0677126,102.723,72.7338
40.6203,-0,0,-0,0.341179,0.118117,0,0.0107379,0.490499,0.0251396,0.0710845,102.723,72.7338
40.7003,-0,0,-0,0.341179,0.110447,0,0.0107379,0.30327,0.025807,0.0683154,102.723,72.7338
40.7803,-0,0,-0,0.341179,0.110447,0,0.0107379,0.16813,0.0267021,0.0651613,102.723,72.7338
40.8603,-0,0,-0,0.34089,0.110447,0,0.0107379,0.00463008,0.0292916,0.066468,102.723,72.7592
40.9403,-0,0,-0,0.328157,0.110447,0,0.0107379,0,0.0284605,0.0166733,102.723,73.8784
41.0203,-0,0,-0,0.281277,0.110447,0,0.0107379,0,0.0306105,0.0131909,102.723,77.9991
41.1003,-0,0,-0,0.208643,0.110447,0,0.0107379,0,0.0314484,0.0171172,102.723,84.3835
41.1803,-0,0,-0,0.125591,0.110447,0,0.0107379,0,0.0331361,0.0102956,102.723,91.6836
41.2603,-0,0,-0,0.0506415,0.110447,0,0.0107379,0,0.0308221,0.0198746,102.723,98.2715
41.3403,-0,0,-0,0.00376194,0.110447,0,0.0107379,0,0.0295973,0.0143527,102.723,102.392
41.4203,-0,0,-0,0,0.110447,0,0.0107379,0,0.0361801,0.0176918,102.723,102.723
41.5003,-0,0,-0,0,0.110447,0,0.0107379,0,0.0318904,0.0234521,102.723,102.723
41.5803,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0327719,0.0142829,102.723,102.57
41.6603,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0386523,0.020445,102.723,102.57
41.7402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0359722,0.0220454,102.723,102.57
41.8202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0402492,0.0212368,102.723,102.57
41.9003,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0428019,0.0286356,102.723,102.57
41.9803,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.040025,0.02502,102.723,102.57
42.0602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0417013,0.0286007,102.723,102.57
42.1403,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0433013,0.0296816,102.723,102.57
42.2203,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0450222,0.0273861,102.723,102.57
42.3002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0412311,0.0302324,102.723,102.57
42.3802,-0,0,-0,0.00173628,0.110447,0,0.0184078,0,0.047392,0.0313847,102.723,102.57
42.4603,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0479375,0.0315911,102.723,102.57
42.5403,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0431856,0.0340147,102.723,102.57
42.6203,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0498899,0.0308221,102.723,102.57
42.7003,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0451774,0.0337935,102.723,102.57
42.7803,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0461411,0.0380657,102.723,102.57
42.8603,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0500999,0.0298329,102.723,102.57
42.9402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0465081,0.0353553,102.723,102.57
43.0203,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0458694,0.0279643,102.723,102.57
43.1002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0446542,0.031257,102.723,102.57
43.1803,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0433705,0.0295973,102.723,102.57
43.2602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0448219,0.0242693,102.723,102.57
43.3403,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0417133,0.0341906,102.723,102.57
43.4202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0400125,0.0237697,102.723,102.57
43.5002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0459347,0.0245561,102.723,102.57
43.5802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0353553,0.0256905,102.723,102.57
43.6602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0421663,0.0233452,102.723,102.57
43.7402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.039064,0.0249199,102.723,102.57
43.8202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0343657,0.0224944,102.723,102.57
43.9002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0408656,0.024779,102.723,102.57
43.9802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0363731,0.0234307,102.723,102.57
44.0602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0379737,0.0180555,102.723,102.57
44.1402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0335559,0.0215407,102.723,102.57
44.2202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.032078,0.018868,102.723,102.57
44.3002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0350571,0.0146287,102.723,102.57
44.3802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0313209,0.0200998,102.723,102.57
44.4603,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0317175,0.015,102.723,102.57
44.5402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0314643,0.0156525,102.723,102.57
44.6202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.02995,0.0206155,102.723,102.57
44.7001,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0304302,0.0113578,102.723,102.57
44.7801,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0308221,0.0197231,102.723,102.57
44.8602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0296311,0.0144568,102.723,102.57
44.9402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0290861,0.0127279,102.723,102.57
45.0202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0288097,0.0167929,102.723,102.57
45.1002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0288617,0.008544,102.723,102.57
45.1801,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0296816,0.0143527,102.723,102.57
45.2602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0275862,0.0143527,102.723,102.57
45.3401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0292916,0.00969536,102.723,102.57
45.4201,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0273679,0.0188414,102.723,102.57
45.5001,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0270924,0.011,102.723,102.57
45.5801,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0268701,0.0122066,102.723,102.57
45.6601,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0268701,0.0172916,102.723,102.57
45.7401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0286007,0.00927362,102.723,102.57
45.8202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0293087,0.0157797,102.723,102.57
45.9002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0268701,0.0135647,102.723,102.57
45.9802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0274955,0.0110454,102.723,102.57
46.0602,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0251595,0.0184932,102.723,102.57
46.1402,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0268514,0.0102956,102.723,102.57
46.2202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0262488,0.0171464,102.723,102.57
46.3002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.02502,0.0144568,102.723,102.57
46.3802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0269258,0.00877496,102.723,102.57
46.4601,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0264386,0.0174642,102.723,102.57
46.5401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0267208,0.00916515,102.723,102.57
46.6202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0264197,0.0134907,102.723,102.57
46.7002,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0253968,0.0160312,102.723,102.57
46.7802,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0259808,0.0104881,102.723,102.57
46.8601,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0259615,0.0139642,102.723,102.57
46.9401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0237487,0.0142478,102.723,102.57
47.0202,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.024779,0.0098995,102.723,102.57
47.1001,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0252389,0.0149666,102.723,102.57
47.1801,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0257876,0.0104881,102.723,102.57
47.2601,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0252389,0.0124499,102.723,102.57
47.3401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0234947,0.014,102.723,102.57
47.4201,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0269258,0.00911043,102.723,102.57
47.5001,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0274591,0.0169115,102.723,102.57
47.5801,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0281957,0.0145602,102.723,102.57
47.6601,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.0289137,0.0108167,102.723,102.57
47.7401,-0,0,-0,0.00173628,0.110447,0,0.0107379,0,0.030133,0.0217715,102.723,102.57
